人民	3853
期间	3798
及其	3797
其中	3774
办事处	3772
发展中国家	3763
战略	3745
秘书处	3741
预算	3721
个	3719
计划	3704
能够	3685
一	3675
持续	3658
者	3624
一项	3612
获得	3601
难民	3594
相关	3571
增加	3565
协调	3548
进程	3460
人员	3451
讨论	3445
恐怖主义	3426
得到	3406
工作组	3393
地区	3385
全球	3370
等	3327
已经	3314
研究	3307
强调	3301
原则	3298
制定	3296
进一步	3282
同	3271
会员国	3208
机制	3195
作用	3188
支助	3183
取得	3181
附件	3151
以便	3149
指出	3146
政治	3140
解决	3135
基金	3130
国	3129
程序	3114
后	3106
说明	3091
资料	3061
条约	3051
任务	3047
各种	3037
特派团	3016
消除	3014
适当	3009
参加	3007
提高	2988
来	2975
表示	2968
会	2965
目前	2928
由于	2919
处理	2917
事务	2903
意见	2901
评估	2898
承诺	2897
框架	2873
环境	2863
各项	2860
议定书	2856
正在	2829
必要	2821
最	2821
它们	2820
尤其	2817
确定	2810
犯罪	2810
如果	2806
充分	2792
全面	2788
非洲	2786
欢迎	2781
改革	2765
平等	2763
次	2754
部分	2720
文化	2716
要	2710
鼓励	2683
按照	2675
同时	2671
专家	2670
方式	2653
监测	2650
这方面	2640
因为	2634
协定	2633
给	2631
多	2626
投资	2619
人口	2603
工作人员	2592
许多	2585
款	2564
进展	2549
标准	2545
重申	2538
千年	2533
而且	2528
中心	2521
做法	2514
安理会	2512
协助	2500
具体	2477
减少	2472
说	2471
应该	2469
目的	2448
调查	2434
间	2430
这个	2426
应当	2425
见	2406
土著	2403
培训	2392
领土	2391
法	2390
涉及	2389
前	2388
希望	2382
范围	2361
是否	2359
方法	2353
利用	2349
设立	2348
部门	2338
维持	2329
非政府	2324
宣言	2321
具有	2293
基础	2288
家庭	2282
冲突	2275
机会	2271
造成	2254
武器	2249
义务	2247
责任	2245
但是	2240
存在	2231
歧视	2211
负责	2207
严重	2207
非	2186
共同	2179
至	2176
自由	2174
美元	2169
对于	2165
此外	2160
打击	2159
司法	2154
形式	2150
把	2145
基本	2143
办法	2131
事项	2127
即	2123
发生	2120
资金	2115
性别	2115
认识	2088
并且	2077
一切	2065
最后	2064
日至	2063
不同	2057
安排	2051
成为	2043
帮助	2043
为了	2030
受到	2010
一种	2008
制度	2006
国内	2002
例如	1992
开始	1992
防止	1989
建设	1977
费用	1976
第六	1971
数据	1968
名	1961
艾滋病	1948
关注	1947
批准	1947
结果	1943
受	1934
报告员	1930
以下	1928
行政	1923
独立	1919
人道主义	1918
记录	1908
生活	1904
适用	1896
以色列	1893
挑战	1888
直接	1872
巴勒斯坦	1870
履行	1867
关系	1857
优先	1853
贸易	1852
这样	1848
如	1835
成果	1828
接受	1811
选举	1808
仍然	1806
首脑会议	1799
临时	1790
社区	1783
青年	1778
条件	1773
需	1772
产生	1764
完成	1760
非法	1756
艾滋病毒	1754
纳入	1750
两年	1747
文书	1744
保证	1734
呼吁	1732
回顾	1728
当局	1720
女士	1715
扩大	1714
协商	1707
状况	1703
一份	1700
积极	1696
改善	1695
现有	1693
禁止	1692
期	1691
用于	1688
咨询	1686
又	1685
地方	1669
表明	1668
一次	1665
对话	1657
个人	1656
论坛	1655
尽管	1647
分析	1646
关切	1637
做	1623
公司	1617
如何	1615
能	1612
威胁	1603
这项	1601
现在	1592
她	1588
法院	1581
高级专员	1577
最近	1576
立法	1575
之后	1571
集团	1568
暴力	1563
两个	1537
经费	1536
同意	1534
地位	1533
贫穷	1528
某些	1524
利益	1519
倡议	1512
稳定	1511
阿拉伯	1504
制订	1501
我国	1497
成员国	1495
之前	1493
预防	1493
过程	1492
发挥	1490
介绍	1486
以来	1485
申诉人	1481
酷刑	1473
广泛	1472
结束	1470
业务	1466
那些	1461
收到	1460
贩运	1459
推动	1457
时间	1455
基金会	1455
联系	1449
加入	1446
违反	1443
仍	1438
请求	1436
群体	1436
监督	1433
正式	1432
承认	1429
自己	1428
占	1425
健康	1421
面临	1418
按	1405
管制	1398
条款	1394
采用	1392
指导	1385
然而	1380
之	1379
伙伴关系	1377
遵守	1374
未	1370
局势	1359
纲领	1357
森林	1346
内容	1346
部队	1345
员额	1343
有助于	1342
让	1341
针对	1341
因素	1340
上述	1336
加拿大	1335
明确	1331
人类	1329
不能	1329
侵犯	1327
则	1324
谈判	1320
现象	1319
重新	1317
民主	1316
控制	1314
案件	1313
出现	1313
发达国家	1313
受害者	1299
无法	1298
更加	1296
行动计划	1296
不是	1294
限制	1293
很	1292
着	1291
实体	1290
企业	1290
境内	1287
符合	1283
财政	1276
保健	1274
该国	1274
就业	1271
两性	1268
一般	1266
联合	1266
了解	1265
公民	1261
改进	1261
列入	1256
生产	1256
作	1254
尊重	1246
性	1245
敦促	1243
原因	1240
从而	1240
下列	1237
题为	1236
虽然	1230
拟议	1229
确认	1229
本国	1226
刑事	1222
市场	1221
非正式	1219
综合	1213
宪章	1213
增长	1211
重要性	1211
结论	1203
人权委员会	1203
波斯尼亚	1201
规则	1190
提到	1190
过去	1189
材料	1187
提案	1186
保障	1186
评价	1185
流离失所	1185
扩散	1179
重点	1179
表决	1176
手段	1175
构成	1173
反恐	1160
达成	1160
中国	1159
欧洲联盟	1158
结构	1157
自	1155
落实	1155
为此	1155
所述	1154
旨在	1153
厅	1151
表	1149
享有	1148
危险	1146
长期	1141
给予	1137
清单	1136
补充	1134
法庭	1134
编写	1128
定期	1125
经	1121
非常	1120
专员	1119
后续	1117
实际	1115
另	1113
全国	1113
经常	1112
因	1108
声明	1107
毒品	1106
外国	1105
今后	1105
项	1104
黑塞哥维那	1104
需求	1103
感谢	1093
尚未	1092
人数	1091
恢复	1088
通知	1087
准则	1083
贡献	1081
多边	1079
当地	1078
运输	1077
外	1075
程度	1075
做出	1075
移民	1074
英语	1074
欧洲	1072
军事	1072
反映	1066
提议	1064
总统	1062
收入	1062
商定	1059
整个	1056
授权	1055
重大	1052
类	1051
选择	1051
空间	1047
导致	1045
二	1044
缺乏	1038
核武器	1036
民间	1034
此	1033
权力	1031
伙伴	1031
宪法	1030
人们	1030
下午	1030
条例	1029
签署	1029
年度	1027
同样	1026
成功	1023
大	1020
只有	1019
事件	1018
加以	1014
办公室	1014
美国	1011
各方	1009
联合王国	1007
内部	1005
在内	1003
组成	999
自愿	999
高级别	996
拥有	994
民族	993
土地	991
反	990
成立	990
反对	989
普遍	989
准备	986
完全	986
苏丹	984
经验	983
这是	983
通信	982
宣传	982
网络	980
资助	978
公开	977
贫困	975
公平	974
科特迪瓦	974
关键	973
收集	970
审计	969
实行	969
拟订	967
不断	966
属于	960
国际法	958
来自	957
修订	956
常驻	954
应对	952
职能	949
基于	949
合同	948
未来	947
宗教	945
协议	942
达到	942
十届	939
来源	938
宣布	938
设施	938
采取行动	938
满足	934
均	934
第二	932
若干	930
之一	930
阶段	928
占领	927
分	922
举办	921
观察员	920
移徙	919
有些	918
罪行	915
公共	915
编制	915
一级	914
副	912
规划	908
再次	908
刚果民主共和国	908
警察	907
共和国	904
每个	900
索赔	897
科学	895
指标	892
采购	890
日本	890
此种	888
海地	887
就是	886
进入	885
所涉	884
一直	884
风险	883
核准	883
困难	882
开发计划署	881
区	880
岁	880
伊拉克	879
增进	879
审评	876
步骤	875
允许	874
国际公约	872
从事	872
分配	865
她们	863
迅速	861
证明	861
武装冲突	859
十年	859
小	857
每	855
一名	855
统一	855
鉴于	853
理由	850
基础设施	849
除	846
此类	846
与会者	846
或者	843
工发	841
磋商	840
节	839
答复	837
电子	837
任命	836
每年	835
召开	835
创造	832
邀请	832
产品	832
遭受	831
少数	826
法官	826
今天	825
第三	825
最佳	823
三个	821
起	821
农村	821
统计	820
学校	820
知识	817
寻求	816
保持	815
所作	813
公正	813
出口	812
协会	810
感到	808
解释	807
访问	807
承担	806
赞赏	806
开发	805
裁军	805
调整	804
比	804
如下	804
工业	803
特殊	802
而言	800
一部分	799
辩论	798
各级	797
纽约	795
大量	795
工具	795
带来	794
更好	793
三	791
议会	791
变化	789
支付	787
危机	787
一致	787
示范	785
卢旺达	785
以上	783
住房	783
有权	783
依照	782
最大	781
里	781
较	777
日内瓦	776
联邦	776
运动	776
比例	775
增强	774
亚洲	774
再	774
数量	774
总部	772
领导	770
还有	770
吁请	767
定义	766
种族歧视	766
生效	765
予以	764
登记	763
运作	761
实质性	760
担任	758
私营部门	758
澳大利亚	758
届	758
约	757
化学品	756
障碍	755
部	754
首先	753
紧急	753
体制	752
竞争	751
海洋	749
财务	748
专门	748
账户	747
黎巴嫩	747
不仅	746
各自	746
一般性	746
保留	745
观点	745
共识	744
埃及	744
第一	743
总	741
农业	741
战争	741
语言	740
交流	739
发表	739
阿富汗	738
供	737
分类	736
捐款	735
另外	735
联盟	735
会议室	735
专家组	733
核心	733
索马里	733
大规模	732
领导人	726
法国	725
重视	723
高	722
水平	718
至关重要	717
财产	716
城市	715
债务	714
及时	712
模式	709
印度	708
主任	707
显示	705
更正	705
指定	705
票	704
修改	701
支出	701
权	701
官员	699
质量	699
顾问	697
超过	697
传播	696
之下	696
性质	695
上午	694
万美元	693
捐助	693
南非	693
专业	692
避免	692
加勒比	691
十分	691
妇女地位	691
女性	690
传统	689
出	688
讲习班	688
筹资	688
拘留	688
体系	687
医疗	687
交易	686
疾病	686
大多数	686
申诉	683
道路	682
亿美元	681
欧盟	680
印度尼西亚	679
安保	679
俄罗斯联邦	678
第五	678
出席	677
致力于	676
不会	676
分别	675
巴西	674
墨西哥	673
改变	672
平民	672
证据	670
剥削	669
待遇	668
阿根廷	664
部署	663
只	661
提及	660
卫生	660
名单	659
审判	659
瑞典	658
决策	658
概念	657
你	654
详细	652
列	651
主管	649
议事规则	649
提请	648
地点	647
相互	647
金融	647
非洲联盟	647
意义	646
真正	645
主题	644
科索沃	643
职责	642
古巴	642
团体	641
维护	641
青年人	641
至少	640
拟定	640
自治	640
制裁	638
立即	637
制止	637
人道主义法	636
德国	634
无	632
良好	632
公众	632
组	632
部长	632
之外	631
查明	630
意大利	630
后果	630
分发	629
预计	629
信	627
估计	627
全体会议	626
载	626
以前	625
据	625
机关	624
趋势	623
印发	622
核	622
申请	621
本身	621
返回	621
治疗	620
一年	619
通报	618
酌情	617
一点	615
过渡	614
身份	614
达尔富尔	613
发现	612
重建	611
原子能	611
南斯拉夫	608
研讨会	608
布隆迪	607
主席团	606
不得	605
类似	604
越来越	604
商业	604
损害	604
专题	604
执行局	603
特定	603
药物	598
日期	598
价值	597
随后	597
决心	597
才能	596
法治	596
便利	594
遭到	594
起诉	593
立场	593
媒体	590
全球化	587
居民	586
订正	586
高级	585
赔偿	585
贸发	585
享受	584
设备	582
跨国	581
视为	581
土耳其	580
行使	580
官方	579
阿	577
工人	577
暴力行为	576
除了	575
一样	573
举措	572
侵害	572
所载	570
瑞士	570
几个	570
容忍	570
残疾人	569
司	568
核查	568
女童	568
预期	567
发出	566
起草	566
用	566
乌干达	566
单位	565
还是	565
各个	563
引起	560
日益	560
清洁	560
国家一级	559
一系列	557
一起	557
平衡	556
资产	556
死亡	555
最终	554
尼日利亚	552
数额	551
挪威	551
展开	551
修正	551
外地	550
通常	549
事实	548
精神	548
出版物	547
主流	547
们	546
罪	546
理解	546
案文	545
初步	545
依据	545
第四	544
男子	544
正	543
大约	543
西班牙	543
破坏	543
虐待	543
执法	542
过	541
相信	541
有限	541
拉丁美洲	540
希腊	540
集体	540
男女	540
维也纳	539
银行	538
正如	538
背景	534
新加坡	534
评论	533
腐败	533
生物	532
未经	531
处于	531
子女	531
效率	530
愿意	530
律师	529
外层空间	529
不过	528
巴基斯坦	527
女孩	526
有人	525
四	524
明显	524
中期	524
指南	523
特设	523
指控	522
心理	522
很大	521
种族主义	521
叙利亚	521
仲裁	520
才	517
载有	516
种族	516
技能	516
世界银行	515
美利坚合众国	515
筹备	514
确立	513
切实	513
全部	513
这次	512
高专	512
渔业	512
约旦	511
言	510
双边	509
采取措施	509
全世界	508
数字	506
网站	506
训练	506
赞同	505
解决办法	505
看到	505
族裔	505
万	504
粮食	503
转移	502
乌克兰	502
设计	502
减贫	501
双方	501
能源	499
页	499
看法	499
知道	499
专门机构	497
打算	497
大学	497
最高	497
学生	495
福利	494
接触	494
造林	494
来说	492
反应	492
尽可能	492
复员	491
课程	490
创新	489
多样性	489
以期	488
足够	488
途径	487
很多	487
孟加拉国	487
延长	486
应用	486
规划署	485
第一次	484
意识	484
克罗地亚	481
却	481
曾	480
分摊	480
小岛屿	480
洗钱	478
公布	476
裁决	476
新闻	476
捐助者	475
赞成	475
未能	475
损失	475
阁下	475
发言者	474
阿尔及利亚	474
我要	473
那样	473
救济	473
促请	473
办	473
效力	472
所有人	472
罗马尼亚	471
赋予	471
家庭暴力	471
额外	470
不足	469
复杂	468
尼加拉瓜	468
方	467
物质	467
感染	467
总体	466
透明	466
资格	465
时候	465
比较	465
上文	465
研究所	464
京都	464
以外	464
协调员	464
引渡	463
谅解	463
上诉	463
讨论会	462
职位	462
解除武装	460
劳动	460
不可	460
现行	460
工作队	459
对此	459
塞浦路斯	458
组成部分	458
往往	457
处罚	457
合作伙伴	457
情报	456
依然	456
供资	456
父母	456
停止	455
意味着	455
想	454
剥夺	454
任择	454
筹措	453
塞尔维亚	452
职业	452
外部	452
格鲁吉亚	451
处	450
可能性	449
其它	449
重返	448
赞扬	448
多数	448
集中	447
自然资源	447
如此	447
强迫	446
人力资源	445
越南	445
马来西亚	444
不利	443
经过	442
团	442
最新	441
学习	441
转让	440
气候变化	439
表现	439
秘书	437
防治	436
刚果	436
颁布	436
诉讼	435
斗争	434
协作	433
人居	433
低	432
阻碍	432
令人	432
历史	432
附属	432
摩洛哥	431
透明度	430
危地马拉	430
东帝汶	429
更新	429
主持	428
阿塞拜疆	428
法规	427
分享	426
起来	426
逮捕	426
西	426
显然	425
任期	424
智利	423
白俄罗斯	423
补救	423
货物	423
诸如	422
只是	422
下降	422
融入	422
第二个	422
新西兰	422
续	422
荒漠化	422
东道国	421
贝宁	421
指示	421
力量	421
似乎	418
仅	418
自然灾害	418
来文	418
巨大	416
武装	416
数目	416
持久	416
总额	415
降低	415
有利于	415
民众	415
十一届	415
实际上	414
纲要	414
毛里求斯	414
劳工	414
案	414
惩罚	413
满意	413
署	413
国民	413
规范	412
当前	412
残疾	412
监禁	411
灾害	411
获取	410
受害人	410
争取	409
流动	409
探讨	409
密切	409
法令	409
袭击	409
截至	407
一位	407
驻	406
总理	405
今年	405
界定	405
黑山	404
北京	404
谴责	404
团结	404
须	402
菲律宾	402
尽快	402
常设	402
什么	400
之中	400
法语	399
几乎	399
同一	398
人格	398
合理	398
干预	397
调动	397
以后	396
信任	396
主权	396
补编	396
青少年	396
派遣	395
合法	395
合并	395
汇编	394
计算	393
多年	393
面前	393
突尼斯	393
形成	393
该项	392
第二次	392
妨碍	392
埃塞俄比亚	391
经合组织	391
甚至	390
塞拉利昂	390
除非	390
恤金	389
哪些	389
大使	389
制造	389
取消	389
无核武器	389
设	388
定于	388
发起	388
太平洋	387
得以	387
文明	387
成本	386
意愿	386
清楚	386
海关	385
储存	385
危害	385
检查	385
波黑	385
涵盖	384
用途	384
应急	384
候选人	383
肯尼亚	382
十二届	382
秘鲁	382
守则	382
基地	382
奥地利	381
弹药	381
边界	381
'	381
就此	381
轻武器	380
生命	380
更为	379
北爱尔兰	379
人人	379
金融机构	378
修正案	377
恐怖	377
差距	377
预防犯罪	377
移交	377
争端	376
保险	376
国际法庭	376
男性	375
共同体	374
在于	374
攻击	374
图书馆	373
逐步	372
大不列颠	372
股	372
居住	372
年龄	372
拒绝	371
提供援助	371
单独	371
联合会	371
委内瑞拉	370
一道	370
减轻	370
水	370
即将	369
私人	369
既	369
丹麦	369
英	369
诉	369
替代	368
潜在	368
尊严	368
工作文件	368
塔吉克斯坦共和国	368
养	367
铭记	367
本次	367
现实	367
开放	367
期限	367
事务部	366
不人道	365
道德	365
庇护	364
找到	364
是因为	364
干事	364
促使	364
研训	364
总干事	363
还要	363
维和	363
数据库	362
第三次	362
政治权利	362
行业	362
荷兰	361
进步	361
投入	360
大部分	360
启动	360
泰国	360
随着	358
和解	358
经营	358
严格	357
投票	357
中东	356
非殖民化	356
亚美尼亚	355
件	355
科威特	355
缅甸	355
阿拉伯叙利亚共和国	355
联刚	355
恐怖分子	354
估计数	354
芬兰	354
密切合作	354
管理局	354
款项	353
态度	353
议题	353
世纪	352
指导方针	352
检察官	352
有罪	351
国籍	351
俄	351
第一个	350
信托	350
预测	349
年底	349
脆弱	349
包含	349
名额	348
相当	347
过境	347
以往	347
死亡率	347
气体	347
发展权	346
外交	346
管辖权	345
阐述	345
最低	345
因而	345
容易	344
惯例	344
时期	344
南	343
莫桑比克	343
遇到	342
澄清	342
交换	342
有辱	342
有所	342
体育	342
且	341
缔结	341
恶化	341
签名	341
教科文组织	341
备选	340
巩固	340
出售	340
本届	340
编号	339
五个	339
证人	339
语文	339
哥伦比亚	338
分段	337
认可	337
遣返	337
对外	337
建设性	336
供应	336
毁灭性	336
突出	335
残忍	335
大韩民国	334
体现	334
听取	334
可靠	333
海洋法	333
比利时	332
期待	332
更大	331
五年	331
生殖	331
牙买加	330
名义	330
规模	330
葡萄牙	329
马其顿共和国	329
确实	329
使得	328
武装部队	328
哥斯达黎加	327
仇外	327
省	327
谨	326
结合	326
安置	326
波兰	326
治理	326
发了	326
全体	326
劳动力	326
书面	325
世界各地	325
角度	325
案例	325
一所	325
第五十九	325
厄瓜多尔	325
塞族	325
主动	324
斯里兰卡	324
当	323
业绩	323
巴拉圭	323
即使	322
旅游	322
审理	322
薪金	320
取决于	320
巴勒斯坦人	320
时至	320
将会	319
利比里亚	319
例子	319
尼泊尔	319
电话	319
母亲	319
细则	318
方向	318
宗旨	318
适应	318
核可	318
国际标准	317
国际贸易	317
第四次	317
温室	317
照料	317
平均	316
约束力	315
刑法	315
工会	315
列出	314
类别	314
相比	314
犯下	313
可行	313
许可证	313
相同	313
应付	313
发放	312
一定	312
以此	312
差异	312
导言	311
手册	311
工程处	311
排放	311
唯一	310
无论	310
简要	310
问责制	310
捐助国	310
文	310
口头	309
受益	309
披露	309
不再	308
萨尔瓦多	308
必要性	308
放在	308
当事人	308
高兴	307
设想	307
与此同时	307
欧元	306
第一章	306
判决	306
失踪	306
化学武器	305
克服	305
而是	305
实地	305
监狱	304
强烈	303
事实上	303
事先	303
弃权	303
相应	302
积极参与	302
重叠	302
受理	302
玻利维亚	301
文本	301
伤害	301
进口	300
协商一致	299
好	299
人力	299
出版	299
有利	299
上升	299
表达	298
国际法院	298
内陆	298
竞争力	298
三年	298
领取	297
联合国开发计划署	297
有害	296
次级	296
四个	296
住	296
施政	295
几年	295
概述	295
坚定	295
席位	295
少数民族	295
处境	295
回应	294
哈萨克斯坦	294
公务员	294
振兴	293
民兵	292
后勤	292
不罚	292
设法	292
坚决	291
厄立特里亚	291
一体化	291
摊款	290
职务	290
高度	290
女	290
第一届	289
五	289
年度报告	289
人权法	289
发布	289
雇员	289
公报	289
卖淫	289
相对	288
场所	288
被告	288
成就	287
认真	287
产出	287
证实	287
信贷	287
卢森堡	286
滥用	286
自决	286
海啸	286
当时	285
类型	285
保加利亚	285
代表性	285
中有	285
视察	285
罗马	285
附加	284
大家	284
点	284
达	284
英文	284
请愿	284
照顾	283
管辖	283
改为	282
那么	282
判例	282
注重	281
加快	281
潜力	281
饥饿	281
源	281
分散	280
年代	280
终止	279
旅行	279
率	279
份	279
订立	279
贸易法	279
推广	278
法案	277
对付	277
跨国公司	277
层面	276
用来	276
雇佣军	276
为期	276
伊朗伊斯兰共和国	276
声称	276
压力	276
基准	276
指	275
正义	275
负担	275
粮农组织	275
规章	274
特点	274
津巴布韦	274
情形	274
根本	273
申明	273
提醒	272
纪念	272
豁免	272
排除	272
缺少	272
首长	270
送交	270
登记册	270
各位	269
两	269
限度	269
备忘录	269
裁军谈判	269
布基纳法索	269
期望	268
召集	268
并非	268
小学	268
作出贡献	267
销毁	267
证书	267
重复	267
利比亚	267
征聘	267
科	267
边境	267
得	266
坦桑尼亚联合共和国	266
老年人	266
与其	266
初级	266
敏感	265
要素	265
摘要	265
全	264
拖延	264
具备	264
政府首脑	264
任意	264
匈牙利	263
该法	262
彻底	262
理事	262
委员	262
人为	262
性虐待	262
加纳	261
着手	261
令	261
简化	261
必要措施	261
然后	260
销售	260
推进	260
难以	260
好处	259
也门	259
一方面	259
绑架	259
局	259
关岛	259
只能	259
处决	259
西非	258
后来	258
品	258
常常	258
设在	258
第二章	258
级	258
董事会	258
核裁军	258
命令	258
驱逐	258
图	257
事态	257
卡塔尔	257
比率	257
中央	257
种族灭绝	257
部长级	257
量	257
开支	256
面对	256
两项	256
自然	256
加沙	256
所列	256
公共行政	256
时限	255
东耶路撒冷	255
条文	255
客户	254
共有	254
邻国	254
出于	254
卫生组织	254
紧急情况	253
专门知识	253
价格	253
互动	253
灾难	253
时间表	253
整体	253
一套	252
斯洛伐克	252
赞比亚	252
那里	252
世界卫生组织	252
裁定	252
若	251
贷款	251
值得	251
早期	251
国家元首	251
分列	250
捷克共和国	250
助理	250
南部	250
一词	250
和平利用	250
何种	249
朝鲜民主主义人民共和国	249
商品	249
适合	249
隔离墙	249
配偶	249
目录	248
内部监督	248
多个	248
北部	248
关心	247
兼	247
坚持	247
规约	247
禁运	246
有力	246
就业机会	246
排斥	246
切尔诺贝利	246
当选	245
爱尔兰	245
单一	245
并未	245
协同	245
公民权利	245
冰岛	244
深入	244
掌握	244
过渡政府	244
排放量	244
立陶宛	243
去年	243
路线图	243
乌拉圭	242
汇报	242
强调指出	242
转交	242
雇主	242
污染	242
统计数据	242
疟疾	241
概算	241
效果	241
衡量	241
格式	241
信息技术	240
职权范围	240
我谨	240
免费	240
遵循	240
继承	240
所指	239
安哥拉	239
玻利瓦尔	239
称	239
常任理事	239
地雷	239
关联	238
常会	238
阿尔巴尼亚	238
谈到	238
去	238
小额	238
地域	238
物品	238
开会	237
斯洛文尼亚	237
其他人	237
津贴	236
军火	236
最初	236
不够	236
区域合作	236
渠道	236
没收	236
曾经	236
中小企业	236
麻醉药品	236
蒙特雷	235
愿望	235
加蓬	235
武力	235
正常	235
强奸	235
非盟	235
共	234
会上	234
极为	234
多哥	234
第十一届	234
资本	234
教师	234
评注	234
正确	233
扩展	233
人士	233
低于	232
百万美元	232
两次	232
回返	232
乌兹别克斯坦	232
序言	232
认定	232
怀孕	232
代理	231
行动者	231
简报	231
发给	231
第三条	231
巴黎	231
失业	231
加速	231
伊	231
只要	230
效益	230
当然	230
寻找	230
已有	230
第二届	229
两名	229
索赔人	229
私营	228
任何人	228
化	228
忆及	228
拉脱维亚	227
世界贸易组织	227
补贴	227
不论	227
婚姻	227
根源	226
定居点	226
机场	226
前提	225
国内法	225
这里	225
企图	225
军队	225
气候	225
提名	225
融合	225
康复	225
先前	224
这份	224
事故	224
融资	224
驻地	224
联合国大会	223
限	223
大大	223
仅仅	223
周期	223
每天	223
对象	223
月份	223
保存	222
所得	222
收益	222
首要	222
取代	222
试图	222
依赖	222
报道	222
一旦	221
近年来	221
特权	221
附	221
碎片	221
塞内加尔	220
加剧	220
秩序	220
不应	220
单方面	220
自身	220
主张	220
缴纳	220
委会	220
充足	220
穷人	219
养护	219
负有	219
此项	219
联络	219
某	219
传真	219
州	219
家庭成员	219
圆桌会议	219
可持续性	218
像	218
加上	218
调查表	218
感兴趣	217
有益	217
完整	217
附录	217
行事	217
阐明	216
营养	216
文莱达鲁萨兰国	216
前往	216
级别	216
农村妇女	216
推迟	215
接收	215
首次	215
暂停	215
放弃	215
拨款	215
付款	215
建造	215
最好	215
新闻部	215
承包者	215
犯罪行为	214
摩尔多瓦共和国	214
国际劳工组织	214
着重指出	214
阿拉伯联合酋长国	214
财务报表	213
当事方	213
第三届	213
迄今	213
载于	213
食品	213
部落	213
另一方面	212
协调一致	212
深信	212
担心	212
始终	212
外交部长	212
观念	212
清除	212
尊重人权	212
经历	212
签订	211
错误	211
总数	211
极端	211
政党	211
废物	211
前景	211
指数	211
拍卖	211
随时	210
阻止	210
纳米比亚	210
成绩	210
一半	210
有时	210
世贸组织	210
犯罪集团	210
中所载	209
那	209
同等	209
最高法院	209
赤贫	209
国外	209
欧安组织	209
溴	209
权力下放	208
多米尼加共和国	208
殖民地	208
小规模	208
多哈	208
刑事法庭	208
分庭	208
咨询服务	207
生存	207
调解	207
间接	207
马耳他	206
主办	206
一人	206
有效性	205
特征	205
孩子	205
甲基	205
马里	204
一国	204
紧迫	204
准确	204
普通	204
吸引	204
阿拉伯国家联盟	204
年轻人	204
不到	203
显著	203
宝贵	203
违背	203
国际原子能机构	203
现金	203
非正规	203
释放	203
工资	203
货币	202
爱沙尼亚	202
这类	202
方针	202
食物	202
第七条	202
生产总值	202
一方	202
星期三	202
招募	202
难民署	202
合法性	201
撒哈拉	201
所以	201
用户	201
绩效	201
处以	201
税收	201
草稿	200
自从	200
非洲人	200
否则	200
派	200
第五条	200
性暴力	200
删除	200
世界人权宣言	200
卡特尔	200
任职	199
列支敦士登	199
强制性	199
的话	199
男女平等	199
着重	199
查阅	198
沙特阿拉伯	198
至于	198
第三方	198
怀疑	198
职等	198
后裔	198
室	198
试验	198
流行病	198
闭会	198
案情	198
天	197
选出	197
作出努力	197
变得	196
各类	196
德班	196
卫星	196
观察	196
南南合作	196
经委会	196
外空	196
额	195
东部	195
独立性	195
星期	195
约束	195
纠正	195
供应商	195
海上	195
进度	194
管理系统	194
不要	194
经济体	194
推行	194
祝贺	194
美洲	194
贩卖	194
电子邮件	194
丧失	194
护理	194
死刑	194
还应	193
之内	193
肯定	193
应有	193
自由化	193
婴儿	193
灵活	193
之二	193
实践	192
